timestamp,config,trial_id,target,read_success,write_success,write_blocked,read_latency_ms,write_latency_ms,ttc_s,read_output,write_output
2026-05-08 12:49:11,mediated,13,10.0.0.12,0,0,1,61.7093,55.1038,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:12,mediated,13,10.0.0.13,0,0,1,62.3631,55.0979,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:12,mediated,13,10.0.0.14,0,0,1,66.093,58.4532,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:12,mediated,13,10.0.0.15,0,0,1,61.9493,71.7018,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:16,mediated,14,10.0.0.11,1,0,1,67.7546,3068.8607,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:49:16,mediated,14,10.0.0.12,0,0,1,69.5094,55.4061,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:16,mediated,14,10.0.0.13,0,0,1,61.638,65.2474,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:17,mediated,14,10.0.0.14,0,0,1,60.1329,55.7167,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:17,mediated,14,10.0.0.15,0,0,1,67.4486,59.6034,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:20,mediated,15,10.0.0.11,1,0,1,60.5282,3071.1797,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:49:21,mediated,15,10.0.0.12,0,0,1,73.2976,62.4161,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:21,mediated,15,10.0.0.13,0,0,1,60.8628,65.7884,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:21,mediated,15,10.0.0.14,0,0,1,66.5136,53.8868,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:22,mediated,15,10.0.0.15,0,0,1,55.6497,66.7752,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:25,mediated,16,10.0.0.11,1,0,1,70.7756,3066.2753,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:49:25,mediated,16,10.0.0.12,0,0,1,60.9746,54.7583,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:26,mediated,16,10.0.0.13,0,0,1,58.7461,57.6942,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:26,mediated,16,10.0.0.14,0,0,1,66.0505,54.5777,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:26,mediated,16,10.0.0.15,0,0,1,62.0004,56.2207,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:30,mediated,17,10.0.0.11,1,0,1,68.7937,3064.1502,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:49:30,mediated,17,10.0.0.12,0,0,1,65.7731,60.4625,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:30,mediated,17,10.0.0.13,0,0,1,72.534,91.6951,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:31,mediated,17,10.0.0.14,0,0,1,64.945,59.5693,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:31,mediated,17,10.0.0.15,0,0,1,71.2562,68.0468,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:34,mediated,18,10.0.0.11,1,0,1,59.4461,3063.1096,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:49:35,mediated,18,10.0.0.12,0,0,1,60.6595,57.098,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:35,mediated,18,10.0.0.13,0,0,1,67.3076,63.0288,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:35,mediated,18,10.0.0.14,0,0,1,62.1427,68.5628,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:36,mediated,18,10.0.0.15,0,0,1,55.0562,57.2669,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:39,mediated,19,10.0.0.11,1,0,1,63.5222,3060.8912,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
2026-05-08 12:49:39,mediated,19,10.0.0.12,0,0,1,66.1823,59.7113,,"Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.12:502]","Connection to (10.0.0.12, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:40,mediated,19,10.0.0.13,0,0,1,61.3192,62.1561,,"Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.13:502]","Connection to (10.0.0.13, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:40,mediated,19,10.0.0.14,0,0,1,63.5965,66.2325,,"Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.14:502]","Connection to (10.0.0.14, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:40,mediated,19,10.0.0.15,0,0,1,60.9108,59.8517,,"Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | Traceback (most recent call last): |   File ""/home/cornelius/AF-CDI-MediateLab/clients/modbus_read.py"", line 11, in <module> |     result = client.read_holding_registers(address=10, count=1, slave=1) |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/mixin.py"", line 107, in read_holding_registers |     return self.execute( |   File ""/home/cornelius/AF-CDI-MediateLab/venv/lib/python3.10/site-packages/pymodbus/client/base.py"", line 395, in execute |     raise ConnectionException(f""Failed to connect[{self!s}]"") | pymodbus.exceptions.ConnectionException: Modbus Error: [Connection] Failed to connect[ModbusTcpClient 10.0.0.15:502]","Connection to (10.0.0.15, 502) failed: [Errno 111] Connection refused | WRITE FAILED / BLOCKED: connection could not be established"
2026-05-08 12:49:44,mediated,20,10.0.0.11,1,0,1,56.0943,3063.5787,,READ SUCCESS: [0],WRITE FAILED / BLOCKED
